id,instrument_token,symbol,expiry_date,strike_price,option_type,tier,subscribed_at,ws_connection_id,active
199,CE_NIFTY_27050.0_2026-02-17,NIFTY,2026-02-17,27050.0,CE,TIER_B,2026-02-05 04:43:19.302840,4,1
200,PE_NIFTY_27050.0_2026-02-17,NIFTY,2026-02-17,27050.0,PE,TIER_B,2026-02-05 04:43:19.302867,5,1
201,CE_NIFTY_27100.0_2026-02-17,NIFTY,2026-02-17,27100.0,CE,TIER_B,2026-02-05 04:43:19.302897,1,1
202,PE_NIFTY_27100.0_2026-02-17,NIFTY,2026-02-17,27100.0,PE,TIER_B,2026-02-05 04:43:19.302961,2,1
203,CE_NIFTY_27150.0_2026-02-17,NIFTY,2026-02-17,27150.0,CE,TIER_B,2026-02-05 04:43:19.303037,3,1
204,PE_NIFTY_27150.0_2026-02-17,NIFTY,2026-02-17,27150.0,PE,TIER_B,2026-02-05 04:43:19.303117,4,1
205,CE_BANKNIFTY_49300.0_2026-02-24,BANKNIFTY,2026-02-24,49300.0,CE,TIER_B,2026-02-05 04:43:19.303967,5,1
206,PE_BANKNIFTY_49300.0_2026-02-24,BANKNIFTY,2026-02-24,49300.0,PE,TIER_B,2026-02-05 04:43:19.304002,1,1
207,CE_BANKNIFTY_49400.0_2026-02-24,BANKNIFTY,2026-02-24,49400.0,CE,TIER_B,2026-02-05 04:43:19.304023,2,1
208,PE_BANKNIFTY_49400.0_2026-02-24,BANKNIFTY,2026-02-24,49400.0,PE,TIER_B,2026-02-05 04:43:19.304040,3,1
209,CE_BANKNIFTY_49500.0_2026-02-24,BANKNIFTY,2026-02-24,49500.0,CE,TIER_B,2026-02-05 04:43:19.304058,4,1
210,PE_BANKNIFTY_49500.0_2026-02-24,BANKNIFTY,2026-02-24,49500.0,PE,TIER_B,2026-02-05 04:43:19.304075,5,1
211,CE_BANKNIFTY_49600.0_2026-02-24,BANKNIFTY,2026-02-24,49600.0,CE,TIER_B,2026-02-05 04:43:19.304091,1,1
212,PE_BANKNIFTY_49600.0_2026-02-24,BANKNIFTY,2026-02-24,49600.0,PE,TIER_B,2026-02-05 04:43:19.304108,2,1
213,CE_BANKNIFTY_49700.0_2026-02-24,BANKNIFTY,2026-02-24,49700.0,CE,TIER_B,2026-02-05 04:43:19.304124,3,1
214,PE_BANKNIFTY_49700.0_2026-02-24,BANKNIFTY,2026-02-24,49700.0,PE,TIER_B,2026-02-05 04:43:19.304140,4,1
215,CE_BANKNIFTY_49800.0_2026-02-24,BANKNIFTY,2026-02-24,49800.0,CE,TIER_B,2026-02-05 04:43:19.304157,5,1
216,PE_BANKNIFTY_49800.0_2026-02-24,BANKNIFTY,2026-02-24,49800.0,PE,TIER_B,2026-02-05 04:43:19.304173,1,1
217,CE_BANKNIFTY_49900.0_2026-02-24,BANKNIFTY,2026-02-24,49900.0,CE,TIER_B,2026-02-05 04:43:19.304189,2,1
218,PE_BANKNIFTY_49900.0_2026-02-24,BANKNIFTY,2026-02-24,49900.0,PE,TIER_B,2026-02-05 04:43:19.304205,3,1
219,CE_BANKNIFTY_50000.0_2026-02-24,BANKNIFTY,2026-02-24,50000.0,CE,TIER_B,2026-02-05 04:43:19.304222,4,1
220,PE_BANKNIFTY_50000.0_2026-02-24,BANKNIFTY,2026-02-24,50000.0,PE,TIER_B,2026-02-05 04:43:19.304238,5,1
221,CE_BANKNIFTY_50100.0_2026-02-24,BANKNIFTY,2026-02-24,50100.0,CE,TIER_B,2026-02-05 04:43:19.304254,1,1
222,PE_BANKNIFTY_50100.0_2026-02-24,BANKNIFTY,2026-02-24,50100.0,PE,TIER_B,2026-02-05 04:43:19.304270,2,1
223,CE_BANKNIFTY_50200.0_2026-02-24,BANKNIFTY,2026-02-24,50200.0,CE,TIER_B,2026-02-05 04:43:19.304286,3,1
224,PE_BANKNIFTY_50200.0_2026-02-24,BANKNIFTY,2026-02-24,50200.0,PE,TIER_B,2026-02-05 04:43:19.304302,4,1
225,CE_BANKNIFTY_50300.0_2026-02-24,BANKNIFTY,2026-02-24,50300.0,CE,TIER_B,2026-02-05 04:43:19.304318,5,1
226,PE_BANKNIFTY_50300.0_2026-02-24,BANKNIFTY,2026-02-24,50300.0,PE,TIER_B,2026-02-05 04:43:19.304334,1,1
227,CE_BANKNIFTY_50400.0_2026-02-24,BANKNIFTY,2026-02-24,50400.0,CE,TIER_B,2026-02-05 04:43:19.304350,2,1
228,PE_BANKNIFTY_50400.0_2026-02-24,BANKNIFTY,2026-02-24,50400.0,PE,TIER_B,2026-02-05 04:43:19.304367,3,1
229,CE_BANKNIFTY_50500.0_2026-02-24,BANKNIFTY,2026-02-24,50500.0,CE,TIER_B,2026-02-05 04:43:19.304384,4,1
230,PE_BANKNIFTY_50500.0_2026-02-24,BANKNIFTY,2026-02-24,50500.0,PE,TIER_B,2026-02-05 04:43:19.304400,5,1
231,CE_BANKNIFTY_50600.0_2026-02-24,BANKNIFTY,2026-02-24,50600.0,CE,TIER_B,2026-02-05 04:43:19.304416,1,1
232,PE_BANKNIFTY_50600.0_2026-02-24,BANKNIFTY,2026-02-24,50600.0,PE,TIER_B,2026-02-05 04:43:19.304432,2,1
233,CE_BANKNIFTY_50700.0_2026-02-24,BANKNIFTY,2026-02-24,50700.0,CE,TIER_B,2026-02-05 04:43:19.304451,3,1
234,PE_BANKNIFTY_50700.0_2026-02-24,BANKNIFTY,2026-02-24,50700.0,PE,TIER_B,2026-02-05 04:43:19.304474,4,1
235,CE_BANKNIFTY_50800.0_2026-02-24,BANKNIFTY,2026-02-24,50800.0,CE,TIER_B,2026-02-05 04:43:19.304490,5,1
236,PE_BANKNIFTY_50800.0_2026-02-24,BANKNIFTY,2026-02-24,50800.0,PE,TIER_B,2026-02-05 04:43:19.304507,1,1
237,CE_BANKNIFTY_50900.0_2026-02-24,BANKNIFTY,2026-02-24,50900.0,CE,TIER_B,2026-02-05 04:43:19.304523,2,1
238,PE_BANKNIFTY_50900.0_2026-02-24,BANKNIFTY,2026-02-24,50900.0,PE,TIER_B,2026-02-05 04:43:19.304539,3,1
239,CE_BANKNIFTY_51000.0_2026-02-24,BANKNIFTY,2026-02-24,51000.0,CE,TIER_B,2026-02-05 04:43:19.304557,4,1
240,PE_BANKNIFTY_51000.0_2026-02-24,BANKNIFTY,2026-02-24,51000.0,PE,TIER_B,2026-02-05 04:43:19.304573,5,1
241,CE_BANKNIFTY_51100.0_2026-02-24,BANKNIFTY,2026-02-24,51100.0,CE,TIER_B,2026-02-05 04:43:19.304589,1,1
242,PE_BANKNIFTY_51100.0_2026-02-24,BANKNIFTY,2026-02-24,51100.0,PE,TIER_B,2026-02-05 04:43:19.304606,2,1
243,CE_BANKNIFTY_51200.0_2026-02-24,BANKNIFTY,2026-02-24,51200.0,CE,TIER_B,2026-02-05 04:43:19.304623,3,1
244,PE_BANKNIFTY_51200.0_2026-02-24,BANKNIFTY,2026-02-24,51200.0,PE,TIER_B,2026-02-05 04:43:19.304639,4,1
245,CE_BANKNIFTY_51300.0_2026-02-24,BANKNIFTY,2026-02-24,51300.0,CE,TIER_B,2026-02-05 04:43:19.304655,5,1
246,PE_BANKNIFTY_51300.0_2026-02-24,BANKNIFTY,2026-02-24,51300.0,PE,TIER_B,2026-02-05 04:43:19.304673,1,1
247,CE_BANKNIFTY_51400.0_2026-02-24,BANKNIFTY,2026-02-24,51400.0,CE,TIER_B,2026-02-05 04:43:19.304689,2,1
248,PE_BANKNIFTY_51400.0_2026-02-24,BANKNIFTY,2026-02-24,51400.0,PE,TIER_B,2026-02-05 04:43:19.304714,3,1
249,CE_BANKNIFTY_51500.0_2026-02-24,BANKNIFTY,2026-02-24,51500.0,CE,TIER_B,2026-02-05 04:43:19.304740,4,1
250,PE_BANKNIFTY_51500.0_2026-02-24,BANKNIFTY,2026-02-24,51500.0,PE,TIER_B,2026-02-05 04:43:19.304767,5,1
251,CE_BANKNIFTY_51600.0_2026-02-24,BANKNIFTY,2026-02-24,51600.0,CE,TIER_B,2026-02-05 04:43:19.304795,1,1
252,PE_BANKNIFTY_51600.0_2026-02-24,BANKNIFTY,2026-02-24,51600.0,PE,TIER_B,2026-02-05 04:43:19.304823,2,1
253,CE_BANKNIFTY_51700.0_2026-02-24,BANKNIFTY,2026-02-24,51700.0,CE,TIER_B,2026-02-05 04:43:19.304848,3,1
254,PE_BANKNIFTY_51700.0_2026-02-24,BANKNIFTY,2026-02-24,51700.0,PE,TIER_B,2026-02-05 04:43:19.304875,4,1
255,CE_BANKNIFTY_51800.0_2026-02-24,BANKNIFTY,2026-02-24,51800.0,CE,TIER_B,2026-02-05 04:43:19.304906,5,1
256,PE_BANKNIFTY_51800.0_2026-02-24,BANKNIFTY,2026-02-24,51800.0,PE,TIER_B,2026-02-05 04:43:19.304934,1,1
257,CE_BANKNIFTY_51900.0_2026-02-24,BANKNIFTY,2026-02-24,51900.0,CE,TIER_B,2026-02-05 04:43:19.304961,2,1
258,PE_BANKNIFTY_51900.0_2026-02-24,BANKNIFTY,2026-02-24,51900.0,PE,TIER_B,2026-02-05 04:43:19.304992,3,1
259,CE_BANKNIFTY_52000.0_2026-02-24,BANKNIFTY,2026-02-24,52000.0,CE,TIER_B,2026-02-05 04:43:19.305028,4,1
260,PE_BANKNIFTY_52000.0_2026-02-24,BANKNIFTY,2026-02-24,52000.0,PE,TIER_B,2026-02-05 04:43:19.305058,5,1
261,CE_BANKNIFTY_52100.0_2026-02-24,BANKNIFTY,2026-02-24,52100.0,CE,TIER_B,2026-02-05 04:43:19.305089,1,1
262,PE_BANKNIFTY_52100.0_2026-02-24,BANKNIFTY,2026-02-24,52100.0,PE,TIER_B,2026-02-05 04:43:19.305109,2,1
263,CE_BANKNIFTY_52200.0_2026-02-24,BANKNIFTY,2026-02-24,52200.0,CE,TIER_B,2026-02-05 04:43:19.305126,3,1
264,PE_BANKNIFTY_52200.0_2026-02-24,BANKNIFTY,2026-02-24,52200.0,PE,TIER_B,2026-02-05 04:43:19.305146,4,1
265,CE_BANKNIFTY_52300.0_2026-02-24,BANKNIFTY,2026-02-24,52300.0,CE,TIER_B,2026-02-05 04:43:19.305164,5,1
266,PE_BANKNIFTY_52300.0_2026-02-24,BANKNIFTY,2026-02-24,52300.0,PE,TIER_B,2026-02-05 04:43:19.305181,1,1
267,CE_BANKNIFTY_52400.0_2026-02-24,BANKNIFTY,2026-02-24,52400.0,CE,TIER_B,2026-02-05 04:43:19.305201,2,1
268,PE_BANKNIFTY_52400.0_2026-02-24,BANKNIFTY,2026-02-24,52400.0,PE,TIER_B,2026-02-05 04:43:19.305218,3,1
269,CE_BANKNIFTY_52500.0_2026-02-24,BANKNIFTY,2026-02-24,52500.0,CE,TIER_B,2026-02-05 04:43:19.305244,4,1
270,PE_BANKNIFTY_52500.0_2026-02-24,BANKNIFTY,2026-02-24,52500.0,PE,TIER_B,2026-02-05 04:43:19.305265,5,1
271,CE_BANKNIFTY_52600.0_2026-02-24,BANKNIFTY,2026-02-24,52600.0,CE,TIER_B,2026-02-05 04:43:19.305286,1,1
272,PE_BANKNIFTY_52600.0_2026-02-24,BANKNIFTY,2026-02-24,52600.0,PE,TIER_B,2026-02-05 04:43:19.305304,2,1
273,CE_BANKNIFTY_52700.0_2026-02-24,BANKNIFTY,2026-02-24,52700.0,CE,TIER_B,2026-02-05 04:43:19.305322,3,1
274,PE_BANKNIFTY_52700.0_2026-02-24,BANKNIFTY,2026-02-24,52700.0,PE,TIER_B,2026-02-05 04:43:19.305347,4,1
275,CE_BANKNIFTY_52800.0_2026-02-24,BANKNIFTY,2026-02-24,52800.0,CE,TIER_B,2026-02-05 04:43:19.305367,5,1
276,PE_BANKNIFTY_52800.0_2026-02-24,BANKNIFTY,2026-02-24,52800.0,PE,TIER_B,2026-02-05 04:43:19.305389,1,1
277,CE_BANKNIFTY_52900.0_2026-02-24,BANKNIFTY,2026-02-24,52900.0,CE,TIER_B,2026-02-05 04:43:19.305410,2,1
278,PE_BANKNIFTY_52900.0_2026-02-24,BANKNIFTY,2026-02-24,52900.0,PE,TIER_B,2026-02-05 04:43:19.305431,3,1
279,CE_BANKNIFTY_53000.0_2026-02-24,BANKNIFTY,2026-02-24,53000.0,CE,TIER_B,2026-02-05 04:43:19.305454,4,1
280,PE_BANKNIFTY_53000.0_2026-02-24,BANKNIFTY,2026-02-24,53000.0,PE,TIER_B,2026-02-05 04:43:19.305475,5,1
281,CE_BANKNIFTY_53100.0_2026-02-24,BANKNIFTY,2026-02-24,53100.0,CE,TIER_B,2026-02-05 04:43:19.305493,1,1
282,PE_BANKNIFTY_53100.0_2026-02-24,BANKNIFTY,2026-02-24,53100.0,PE,TIER_B,2026-02-05 04:43:19.305513,2,1
283,CE_BANKNIFTY_53200.0_2026-02-24,BANKNIFTY,2026-02-24,53200.0,CE,TIER_B,2026-02-05 04:43:19.305530,3,1
284,PE_BANKNIFTY_53200.0_2026-02-24,BANKNIFTY,2026-02-24,53200.0,PE,TIER_B,2026-02-05 04:43:19.305546,4,1
285,CE_BANKNIFTY_53300.0_2026-02-24,BANKNIFTY,2026-02-24,53300.0,CE,TIER_B,2026-02-05 04:43:19.305563,5,1
286,PE_BANKNIFTY_53300.0_2026-02-24,BANKNIFTY,2026-02-24,53300.0,PE,TIER_B,2026-02-05 04:43:19.305579,1,1
287,CE_BANKNIFTY_53400.0_2026-02-24,BANKNIFTY,2026-02-24,53400.0,CE,TIER_B,2026-02-05 04:43:19.305595,2,1
288,PE_BANKNIFTY_53400.0_2026-02-24,BANKNIFTY,2026-02-24,53400.0,PE,TIER_B,2026-02-05 04:43:19.305611,3,1
289,CE_BANKNIFTY_53500.0_2026-02-24,BANKNIFTY,2026-02-24,53500.0,CE,TIER_B,2026-02-05 04:43:19.305628,4,1
290,PE_BANKNIFTY_53500.0_2026-02-24,BANKNIFTY,2026-02-24,53500.0,PE,TIER_B,2026-02-05 04:43:19.305656,5,1
291,CE_BANKNIFTY_53600.0_2026-02-24,BANKNIFTY,2026-02-24,53600.0,CE,TIER_B,2026-02-05 04:43:19.305675,1,1
292,PE_BANKNIFTY_53600.0_2026-02-24,BANKNIFTY,2026-02-24,53600.0,PE,TIER_B,2026-02-05 04:43:19.305697,2,1
293,CE_BANKNIFTY_53700.0_2026-02-24,BANKNIFTY,2026-02-24,53700.0,CE,TIER_B,2026-02-05 04:43:19.305715,3,1
294,PE_BANKNIFTY_53700.0_2026-02-24,BANKNIFTY,2026-02-24,53700.0,PE,TIER_B,2026-02-05 04:43:19.305731,4,1
295,CE_BANKNIFTY_53800.0_2026-02-24,BANKNIFTY,2026-02-24,53800.0,CE,TIER_B,2026-02-05 04:43:19.305748,5,1
296,PE_BANKNIFTY_53800.0_2026-02-24,BANKNIFTY,2026-02-24,53800.0,PE,TIER_B,2026-02-05 04:43:19.305765,1,1
297,CE_BANKNIFTY_53900.0_2026-02-24,BANKNIFTY,2026-02-24,53900.0,CE,TIER_B,2026-02-05 04:43:19.305787,2,1
298,PE_BANKNIFTY_53900.0_2026-02-24,BANKNIFTY,2026-02-24,53900.0,PE,TIER_B,2026-02-05 04:43:19.305808,3,1
299,CE_BANKNIFTY_54000.0_2026-02-24,BANKNIFTY,2026-02-24,54000.0,CE,TIER_B,2026-02-05 04:43:19.305826,4,1
300,PE_BANKNIFTY_54000.0_2026-02-24,BANKNIFTY,2026-02-24,54000.0,PE,TIER_B,2026-02-05 04:43:19.305846,5,1
301,CE_BANKNIFTY_54100.0_2026-02-24,BANKNIFTY,2026-02-24,54100.0,CE,TIER_B,2026-02-05 04:43:19.305863,1,1
302,PE_BANKNIFTY_54100.0_2026-02-24,BANKNIFTY,2026-02-24,54100.0,PE,TIER_B,2026-02-05 04:43:19.305884,2,1
303,CE_BANKNIFTY_54200.0_2026-02-24,BANKNIFTY,2026-02-24,54200.0,CE,TIER_B,2026-02-05 04:43:19.305901,3,1
304,PE_BANKNIFTY_54200.0_2026-02-24,BANKNIFTY,2026-02-24,54200.0,PE,TIER_B,2026-02-05 04:43:19.305918,4,1
305,CE_BANKNIFTY_54300.0_2026-02-24,BANKNIFTY,2026-02-24,54300.0,CE,TIER_B,2026-02-05 04:43:19.305936,5,1
306,PE_BANKNIFTY_54300.0_2026-02-24,BANKNIFTY,2026-02-24,54300.0,PE,TIER_B,2026-02-05 04:43:19.305960,1,1
307,CE_BANKNIFTY_49300.0_2026-03-30,BANKNIFTY,2026-03-30,49300.0,CE,TIER_B,2026-02-05 04:43:19.306547,2,1
308,PE_BANKNIFTY_49300.0_2026-03-30,BANKNIFTY,2026-03-30,49300.0,PE,TIER_B,2026-02-05 04:43:19.306575,3,1
309,CE_BANKNIFTY_49400.0_2026-03-30,BANKNIFTY,2026-03-30,49400.0,CE,TIER_B,2026-02-05 04:43:19.306599,4,1
310,PE_BANKNIFTY_49400.0_2026-03-30,BANKNIFTY,2026-03-30,49400.0,PE,TIER_B,2026-02-05 04:43:19.306618,5,1
311,CE_BANKNIFTY_49500.0_2026-03-30,BANKNIFTY,2026-03-30,49500.0,CE,TIER_B,2026-02-05 04:43:19.306635,1,1
312,PE_BANKNIFTY_49500.0_2026-03-30,BANKNIFTY,2026-03-30,49500.0,PE,TIER_B,2026-02-05 04:43:19.306652,2,1
313,CE_BANKNIFTY_49600.0_2026-03-30,BANKNIFTY,2026-03-30,49600.0,CE,TIER_B,2026-02-05 04:43:19.306668,3,1
314,PE_BANKNIFTY_49600.0_2026-03-30,BANKNIFTY,2026-03-30,49600.0,PE,TIER_B,2026-02-05 04:43:19.306684,4,1
315,CE_BANKNIFTY_49700.0_2026-03-30,BANKNIFTY,2026-03-30,49700.0,CE,TIER_B,2026-02-05 04:43:19.306700,5,1
316,PE_BANKNIFTY_49700.0_2026-03-30,BANKNIFTY,2026-03-30,49700.0,PE,TIER_B,2026-02-05 04:43:19.306717,1,1
317,CE_BANKNIFTY_49800.0_2026-03-30,BANKNIFTY,2026-03-30,49800.0,CE,TIER_B,2026-02-05 04:43:19.306732,2,1
318,PE_BANKNIFTY_49800.0_2026-03-30,BANKNIFTY,2026-03-30,49800.0,PE,TIER_B,2026-02-05 04:43:19.306748,3,1
319,CE_BANKNIFTY_49900.0_2026-03-30,BANKNIFTY,2026-03-30,49900.0,CE,TIER_B,2026-02-05 04:43:19.306767,4,1
320,PE_BANKNIFTY_49900.0_2026-03-30,BANKNIFTY,2026-03-30,49900.0,PE,TIER_B,2026-02-05 04:43:19.306788,5,1
321,CE_BANKNIFTY_50000.0_2026-03-30,BANKNIFTY,2026-03-30,50000.0,CE,TIER_B,2026-02-05 04:43:19.306806,1,1
322,PE_BANKNIFTY_50000.0_2026-03-30,BANKNIFTY,2026-03-30,50000.0,PE,TIER_B,2026-02-05 04:43:19.306822,2,1
323,CE_BANKNIFTY_50100.0_2026-03-30,BANKNIFTY,2026-03-30,50100.0,CE,TIER_B,2026-02-05 04:43:19.306838,3,1
324,PE_BANKNIFTY_50100.0_2026-03-30,BANKNIFTY,2026-03-30,50100.0,PE,TIER_B,2026-02-05 04:43:19.306854,4,1
325,CE_BANKNIFTY_50200.0_2026-03-30,BANKNIFTY,2026-03-30,50200.0,CE,TIER_B,2026-02-05 04:43:19.306870,5,1
326,PE_BANKNIFTY_50200.0_2026-03-30,BANKNIFTY,2026-03-30,50200.0,PE,TIER_B,2026-02-05 04:43:19.306886,1,1
327,CE_BANKNIFTY_50300.0_2026-03-30,BANKNIFTY,2026-03-30,50300.0,CE,TIER_B,2026-02-05 04:43:19.306902,2,1
328,PE_BANKNIFTY_50300.0_2026-03-30,BANKNIFTY,2026-03-30,50300.0,PE,TIER_B,2026-02-05 04:43:19.306918,3,1
329,CE_BANKNIFTY_50400.0_2026-03-30,BANKNIFTY,2026-03-30,50400.0,CE,TIER_B,2026-02-05 04:43:19.306934,4,1
330,PE_BANKNIFTY_50400.0_2026-03-30,BANKNIFTY,2026-03-30,50400.0,PE,TIER_B,2026-02-05 04:43:19.306950,5,1
331,CE_BANKNIFTY_50500.0_2026-03-30,BANKNIFTY,2026-03-30,50500.0,CE,TIER_B,2026-02-05 04:43:19.306966,1,1
332,PE_BANKNIFTY_50500.0_2026-03-30,BANKNIFTY,2026-03-30,50500.0,PE,TIER_B,2026-02-05 04:43:19.306982,2,1
333,CE_BANKNIFTY_50600.0_2026-03-30,BANKNIFTY,2026-03-30,50600.0,CE,TIER_B,2026-02-05 04:43:19.306999,3,1
334,PE_BANKNIFTY_50600.0_2026-03-30,BANKNIFTY,2026-03-30,50600.0,PE,TIER_B,2026-02-05 04:43:19.307015,4,1
335,CE_BANKNIFTY_50700.0_2026-03-30,BANKNIFTY,2026-03-30,50700.0,CE,TIER_B,2026-02-05 04:43:19.307031,5,1
336,PE_BANKNIFTY_50700.0_2026-03-30,BANKNIFTY,2026-03-30,50700.0,PE,TIER_B,2026-02-05 04:43:19.307047,1,1
337,CE_BANKNIFTY_50800.0_2026-03-30,BANKNIFTY,2026-03-30,50800.0,CE,TIER_B,2026-02-05 04:43:19.307062,2,1
338,PE_BANKNIFTY_50800.0_2026-03-30,BANKNIFTY,2026-03-30,50800.0,PE,TIER_B,2026-02-05 04:43:19.307078,3,1
339,CE_BANKNIFTY_50900.0_2026-03-30,BANKNIFTY,2026-03-30,50900.0,CE,TIER_B,2026-02-05 04:43:19.307096,4,1
340,PE_BANKNIFTY_50900.0_2026-03-30,BANKNIFTY,2026-03-30,50900.0,PE,TIER_B,2026-02-05 04:43:19.307112,5,1
341,CE_BANKNIFTY_51000.0_2026-03-30,BANKNIFTY,2026-03-30,51000.0,CE,TIER_B,2026-02-05 04:43:19.307128,1,1
342,PE_BANKNIFTY_51000.0_2026-03-30,BANKNIFTY,2026-03-30,51000.0,PE,TIER_B,2026-02-05 04:43:19.307144,2,1
343,CE_BANKNIFTY_51100.0_2026-03-30,BANKNIFTY,2026-03-30,51100.0,CE,TIER_B,2026-02-05 04:43:19.307165,3,1
344,PE_BANKNIFTY_51100.0_2026-03-30,BANKNIFTY,2026-03-30,51100.0,PE,TIER_B,2026-02-05 04:43:19.307181,4,1
345,CE_BANKNIFTY_51200.0_2026-03-30,BANKNIFTY,2026-03-30,51200.0,CE,TIER_B,2026-02-05 04:43:19.307204,5,1
346,PE_BANKNIFTY_51200.0_2026-03-30,BANKNIFTY,2026-03-30,51200.0,PE,TIER_B,2026-02-05 04:43:19.307236,1,1
347,CE_BANKNIFTY_51300.0_2026-03-30,BANKNIFTY,2026-03-30,51300.0,CE,TIER_B,2026-02-05 04:43:19.307277,2,1
348,PE_BANKNIFTY_51300.0_2026-03-30,BANKNIFTY,2026-03-30,51300.0,PE,TIER_B,2026-02-05 04:43:19.307326,3,1
349,CE_BANKNIFTY_51400.0_2026-03-30,BANKNIFTY,2026-03-30,51400.0,CE,TIER_B,2026-02-05 04:43:19.307359,4,1
350,PE_BANKNIFTY_51400.0_2026-03-30,BANKNIFTY,2026-03-30,51400.0,PE,TIER_B,2026-02-05 04:43:19.307380,5,1
351,CE_BANKNIFTY_51500.0_2026-03-30,BANKNIFTY,2026-03-30,51500.0,CE,TIER_B,2026-02-05 04:43:19.307397,1,1
352,PE_BANKNIFTY_51500.0_2026-03-30,BANKNIFTY,2026-03-30,51500.0,PE,TIER_B,2026-02-05 04:43:19.307413,2,1
353,CE_BANKNIFTY_51600.0_2026-03-30,BANKNIFTY,2026-03-30,51600.0,CE,TIER_B,2026-02-05 04:43:19.307430,3,1
354,PE_BANKNIFTY_51600.0_2026-03-30,BANKNIFTY,2026-03-30,51600.0,PE,TIER_B,2026-02-05 04:43:19.307446,4,1
355,CE_BANKNIFTY_51700.0_2026-03-30,BANKNIFTY,2026-03-30,51700.0,CE,TIER_B,2026-02-05 04:43:19.307462,5,1
356,PE_BANKNIFTY_51700.0_2026-03-30,BANKNIFTY,2026-03-30,51700.0,PE,TIER_B,2026-02-05 04:43:19.307477,1,1
357,CE_BANKNIFTY_51800.0_2026-03-30,BANKNIFTY,2026-03-30,51800.0,CE,TIER_B,2026-02-05 04:43:19.307493,2,1
358,PE_BANKNIFTY_51800.0_2026-03-30,BANKNIFTY,2026-03-30,51800.0,PE,TIER_B,2026-02-05 04:43:19.307509,3,1
359,CE_BANKNIFTY_51900.0_2026-03-30,BANKNIFTY,2026-03-30,51900.0,CE,TIER_B,2026-02-05 04:43:19.307526,4,1
360,PE_BANKNIFTY_51900.0_2026-03-30,BANKNIFTY,2026-03-30,51900.0,PE,TIER_B,2026-02-05 04:43:19.307542,5,1
361,CE_BANKNIFTY_52000.0_2026-03-30,BANKNIFTY,2026-03-30,52000.0,CE,TIER_B,2026-02-05 04:43:19.307558,1,1
362,PE_BANKNIFTY_52000.0_2026-03-30,BANKNIFTY,2026-03-30,52000.0,PE,TIER_B,2026-02-05 04:43:19.307573,2,1
363,CE_BANKNIFTY_52100.0_2026-03-30,BANKNIFTY,2026-03-30,52100.0,CE,TIER_B,2026-02-05 04:43:19.307589,3,1
364,PE_BANKNIFTY_52100.0_2026-03-30,BANKNIFTY,2026-03-30,52100.0,PE,TIER_B,2026-02-05 04:43:19.307605,4,1
365,CE_BANKNIFTY_52200.0_2026-03-30,BANKNIFTY,2026-03-30,52200.0,CE,TIER_B,2026-02-05 04:43:19.307621,5,1
366,PE_BANKNIFTY_52200.0_2026-03-30,BANKNIFTY,2026-03-30,52200.0,PE,TIER_B,2026-02-05 04:43:19.307637,1,1
367,CE_BANKNIFTY_52300.0_2026-03-30,BANKNIFTY,2026-03-30,52300.0,CE,TIER_B,2026-02-05 04:43:19.307653,2,1
368,PE_BANKNIFTY_52300.0_2026-03-30,BANKNIFTY,2026-03-30,52300.0,PE,TIER_B,2026-02-05 04:43:19.307670,3,1
369,CE_BANKNIFTY_52400.0_2026-03-30,BANKNIFTY,2026-03-30,52400.0,CE,TIER_B,2026-02-05 04:43:19.307686,4,1
370,PE_BANKNIFTY_52400.0_2026-03-30,BANKNIFTY,2026-03-30,52400.0,PE,TIER_B,2026-02-05 04:43:19.307703,5,1
371,CE_BANKNIFTY_52500.0_2026-03-30,BANKNIFTY,2026-03-30,52500.0,CE,TIER_B,2026-02-05 04:43:19.307718,1,1
372,PE_BANKNIFTY_52500.0_2026-03-30,BANKNIFTY,2026-03-30,52500.0,PE,TIER_B,2026-02-05 04:43:19.307734,2,1
373,CE_BANKNIFTY_52600.0_2026-03-30,BANKNIFTY,2026-03-30,52600.0,CE,TIER_B,2026-02-05 04:43:19.307750,3,1
374,PE_BANKNIFTY_52600.0_2026-03-30,BANKNIFTY,2026-03-30,52600.0,PE,TIER_B,2026-02-05 04:43:19.307766,4,1
375,CE_BANKNIFTY_52700.0_2026-03-30,BANKNIFTY,2026-03-30,52700.0,CE,TIER_B,2026-02-05 04:43:19.307783,5,1
376,PE_BANKNIFTY_52700.0_2026-03-30,BANKNIFTY,2026-03-30,52700.0,PE,TIER_B,2026-02-05 04:43:19.307801,1,1
377,CE_BANKNIFTY_52800.0_2026-03-30,BANKNIFTY,2026-03-30,52800.0,CE,TIER_B,2026-02-05 04:43:19.307819,2,1
378,PE_BANKNIFTY_52800.0_2026-03-30,BANKNIFTY,2026-03-30,52800.0,PE,TIER_B,2026-02-05 04:43:19.307835,3,1
379,CE_BANKNIFTY_52900.0_2026-03-30,BANKNIFTY,2026-03-30,52900.0,CE,TIER_B,2026-02-05 04:43:19.307852,4,1
380,PE_BANKNIFTY_52900.0_2026-03-30,BANKNIFTY,2026-03-30,52900.0,PE,TIER_B,2026-02-05 04:43:19.307869,5,1
381,CE_BANKNIFTY_53000.0_2026-03-30,BANKNIFTY,2026-03-30,53000.0,CE,TIER_B,2026-02-05 04:43:19.307885,1,1
382,PE_BANKNIFTY_53000.0_2026-03-30,BANKNIFTY,2026-03-30,53000.0,PE,TIER_B,2026-02-05 04:43:19.307902,2,1
